Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb
18.83595,0.3015396,1.004876,0.309058,-0.58755,0.1021328,0.4551219,0.6612245,5.960464E-08,0,0,0,0.04443774,0,0,0,0,0,0,0,0,0,0,0,0
18.88957,0.3096294,1.026859,0.3086477,-0.5933692,0.08935997,0.5026785,0.6222879,5.960464E-08,0,0,0,0.07453716,0,0,0,0,0,0,0,0,0,0,0,0
18.92415,0.3207389,1.06168,0.3041329,-0.6006894,0.07468235,0.5484702,0.5768667,5.960464E-08,0,0,0,0.08529031,0,0,0,0,0,0,0,0,0,0,0,0
18.97084,0.32717,1.096699,0.298588,-0.6082659,0.0548483,0.6156408,0.4979866,5.960464E-08,0,0,0,0.07406326,0,0,0,0,0,0,0,0,0,0,0,0
19.01018,0.3296075,1.11857,0.292585,-0.6105228,0.04034378,0.6473218,0.4545424,5.960464E-08,0,0,0,0.05013001,0,0,0,0,0,0,0,0,0,0,0,0
19.04573,0.3307521,1.145984,0.2855845,-0.6157635,0.02193562,0.6801385,0.3971974,5.960464E-08,0,0,0,0.03039639,0,0,0,0,0,0,0,0,0,0,0,0
19.10757,0.3306579,1.162975,0.2808452,-0.61473,-4.315837E-05,0.7153558,0.3322246,5.960464E-08,0,0,0,0.01003027,0,0,0,0,0,0,0,0,0,0,0,0
19.14355,0.3295701,1.174783,0.2771978,-0.609892,-0.03163647,0.7467232,0.263506,5.960464E-08,0,0,0,0.004115735,0,0,0,0,0,0,0,0,0,0,0,0
19.18031,0.3277432,1.196754,0.2697154,-0.608879,-0.05105415,0.7610517,0.2178534,5.960464E-08,0,0,0,0.00168759,0,0,0,0,0,0,0,0,0,0,0,0
19.22434,0.3262701,1.20437,0.2664567,-0.6043054,-0.06796698,0.7761173,0.1668457,5.960464E-08,0,0,0,0.0006930334,0,0,0,0,0,0,0,0,0,0,0,0
19.27034,0.3230248,1.212692,0.2613739,-0.6009849,-0.09233713,0.785175,0.1174361,5.960464E-08,0,0,0,0.0002965491,0,0,0,0,0,0,0,0,0,0,0,0
19.34651,0.3200842,1.221979,0.2572133,-0.5958259,-0.09374842,0.7948245,0.06675986,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3738,0.3160878,1.22923,0.2530406,-0.5909739,-0.09302479,0.8004314,0.03749606,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4149,0.3049071,1.233403,0.2449222,0.5959458,0.1037343,-0.796296,0.0008188726,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.44605,0.3006222,1.232714,0.2414519,0.6010959,0.1095254,-0.7913915,0.01968135,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.48421,0.2949621,1.229659,0.2397026,0.6044161,0.1196919,-0.7858375,0.05305159,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.53363,0.2909708,1.225407,0.2362089,0.6068572,0.142977,-0.7780829,0.07660841,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.64872,0.2871767,1.222615,0.2319066,0.6005902,0.1852162,-0.7677388,0.1247534,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.71925,0.2822088,1.219895,0.2281482,0.598085,0.2157207,-0.756256,0.1543884,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.75508,0.2661403,1.222503,0.2189203,0.6004477,0.2369365,-0.7424878,0.1789845,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7836,0.2540812,1.225047,0.2151448,0.6018606,0.2429951,-0.7361265,0.1919243,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81113,0.2456162,1.223253,0.2143438,0.6043233,0.2481982,-0.72822,0.2070908,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.84593,0.2388499,1.221521,0.2148547,0.6077676,0.2557714,-0.718343,0.2217724,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.88887,0.2323944,1.219734,0.2161247,0.610944,0.2656105,-0.7064431,0.2390329,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.93406,0.223967,1.218646,0.2168216,0.6146401,0.2718379,-0.6962634,0.2520694,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.98359,0.2138445,1.216884,0.2192793,0.6203266,0.2786996,-0.6836842,0.264759,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.02787,0.2026795,1.215558,0.222824,0.6262555,0.2851301,-0.671526,0.2748778,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.07247,0.1876256,1.214034,0.2275262,0.6306324,0.2905873,-0.6617689,0.2827079,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.11514,0.1739021,1.21181,0.2326088,0.6380278,0.2945529,-0.6498383,0.289602,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.15386,0.1581903,1.208911,0.2377613,0.642794,0.3020044,-0.6386302,0.2962444,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.20551,0.14259,1.206597,0.2414296,0.6486555,0.3101895,-0.6243012,0.3054122,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.23726,0.1248111,1.204973,0.243129,0.653251,0.31651,-0.6123369,0.3132541,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.29386,0.1008234,1.20309,0.2437396,0.661885,0.325144,-0.5917652,0.325582,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.33049,0.08314384,1.203775,0.2392248,0.6687626,0.3267561,-0.5771226,0.3360307,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3746,0.05332203,1.201745,0.2358752,0.678512,0.3289934,-0.5584775,0.34567,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.42561,0.03804928,1.192444,0.2481291,0.6887474,0.3292506,-0.5394995,0.3551921,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.46515,0.01782564,1.184232,0.2572479,0.6986107,0.3314527,-0.5197855,0.3631877,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.51901,-0.007091371,1.178475,0.2553555,0.7054606,0.3370546,-0.5000911,0.3723284,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.55843,-0.02679731,1.17381,0.2536809,0.7126052,0.3405015,-0.482351,0.3789327,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.60858,-0.05291484,1.166764,0.251614,0.7239873,0.3422571,-0.4633314,0.3795082,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.64956,-0.0715164,1.160386,0.2506806,0.7314637,0.3429663,-0.4474679,0.3835458,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.68921,-0.09426408,1.15276,0.2486327,0.7381554,0.344675,-0.4331844,0.3855866,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.73828,-0.1119755,1.146906,0.2466691,0.7467331,0.3471251,-0.414403,0.3875099,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.79097,-0.1285185,1.141309,0.2448818,0.7518187,0.3506743,-0.4010429,0.3885368,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.82078,-0.1483668,1.134813,0.2421315,0.7545873,0.3537205,-0.3916909,0.3899462,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.87189,-0.1673714,1.129815,0.2389442,0.7589466,0.3565056,-0.3792493,0.3912465,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.91269,-0.1788076,1.127546,0.2367055,0.762164,0.3582348,-0.3700545,0.3922162,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.95225,-0.1968528,1.12383,0.2331128,0.7650939,0.3600501,-0.3624218,0.3919766,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.00066,-0.2111443,1.122284,0.2275913,0.768602,0.3616589,-0.3534124,0.391859,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.04648,-0.2248384,1.121466,0.2220106,0.7690749,0.3643449,-0.3467398,0.3943962,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.10225,-0.2414954,1.122638,0.2156384,0.7691547,0.3657347,-0.3384382,0.4001233,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.13621,-0.2583337,1.128578,0.2063771,0.7672818,0.3660976,-0.3344991,0.4066467,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.17953,-0.2794975,1.140737,0.193705,0.7679608,0.3615905,-0.33028,0.4127997,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.21965,-0.2926862,1.15266,0.1832309,0.7717786,0.3524816,-0.3247122,0.4179431,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2671,-0.3073378,1.168961,0.1714792,0.7774673,0.3386684,-0.3197352,0.422632,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.31265,-0.3194132,1.185298,0.1594608,0.782654,0.3240868,-0.3163402,0.4270238,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.35713,-0.3321546,1.205553,0.1445737,0.7880183,0.3078474,-0.3138098,0.4310227,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.40074,-0.3417272,1.225216,0.1299097,0.7906415,0.2930827,-0.3129035,0.437127,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.44785,-0.3491419,1.246626,0.1135609,0.7959653,0.2833712,-0.3106927,0.4354425,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.48881,-0.3561854,1.26601,0.09881909,0.8031437,0.2738244,-0.3080654,0.4302047,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.54055,-0.3554147,1.291335,0.08833071,0.8080353,0.2490853,-0.3107844,0.4341066,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.57587,-0.3536696,1.3146,0.07871401,0.8107164,0.235093,-0.3171119,0.4323313,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.62337,-0.3478729,1.345403,0.07075361,0.8169628,0.2155706,-0.322807,0.4264936,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.67025,-0.3391517,1.368324,0.07143871,0.8193597,0.1983026,-0.3371616,0.4191035,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.71395,-0.3254493,1.397346,0.07348884,0.8207622,0.1843163,-0.3545358,0.4082662,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.78049,-0.3086287,1.426347,0.07775545,0.8178851,0.1633334,-0.3827028,0.3973975,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.81118,-0.2906753,1.455771,0.07922,0.8135623,0.1530106,-0.4022749,0.3909975,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.84334,-0.2554508,1.494177,0.08975303,0.8113098,0.13476,-0.4261357,0.3768614,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.88744,-0.2358951,1.50991,0.09627142,0.8061802,0.1151381,-0.4511331,0.3650967,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.932,-0.2156604,1.525412,0.1001182,0.8021045,0.09528176,-0.4737929,0.3508134,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.98136,-0.1894706,1.545802,0.1046336,0.7962478,0.07174645,-0.496398,0.3382764,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.03529,-0.1603195,1.56404,0.1085595,0.7900541,0.05287801,-0.5211684,0.3184367,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.07297,-0.1291211,1.582667,0.109028,0.7882998,0.0357666,-0.5368876,0.2984226,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1111,-0.0922929,1.602205,0.1084794,0.7861461,0.01859119,-0.5513712,0.2786009,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.15745,-0.06686617,1.612158,0.1097949,0.7857727,-0.002110793,-0.5641356,0.2535898,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.20486,-0.03934449,1.620885,0.1127364,0.7845539,-0.02139054,-0.5777433,0.2241212,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.25236,-0.00671396,1.63098,0.1145192,0.7839971,-0.04582257,-0.5896499,0.1885784,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.28804,0.02641343,1.641844,0.1116803,0.785822,-0.06392888,-0.5936235,0.1612702,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.34159,0.06186898,1.64525,0.1152619,0.7882089,-0.1022712,-0.5939713,0.1243604,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.37753,0.08829854,1.645721,0.1173129,0.7869481,-0.1257798,-0.5966467,0.09436588,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.41982,0.1257124,1.646301,0.1172543,0.7805016,-0.1492096,-0.603451,0.06633677,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4655,0.1554001,1.643369,0.1174391,0.7737432,-0.1636641,-0.6106735,0.04016874,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.50839,0.188876,1.634245,0.1268572,0.7629557,-0.1882629,-0.6182761,0.01379935,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.56126,0.2244043,1.627154,0.1290025,-0.7540532,0.2151209,0.6201857,0.02228419,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.59751,0.2549425,1.616649,0.1339095,-0.740198,0.2374447,0.6269023,0.0521583,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.65087,0.2915513,1.603737,0.1355098,-0.7257302,0.2557265,0.6326623,0.08751011,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.68821,0.3198531,1.589937,0.1393244,-0.710252,0.277425,0.6366636,0.1150515,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.73185,0.3571729,1.56999,0.1448074,-0.6925485,0.2982989,0.6416944,0.1400814,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7744,0.3840046,1.552542,0.149868,-0.6731325,0.3132913,0.6484237,0.1681902,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.82017,0.4131214,1.525879,0.1637074,-0.6510342,0.3285949,0.6559517,0.1946977,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.87007,0.4383052,1.501356,0.1713077,-0.6306384,0.3376745,0.6624016,0.2224754,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.97301,0.4627275,1.460447,0.2004039,-0.6061312,0.3523934,0.665495,0.2560082,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.00056,0.4883368,1.428399,0.2067407,-0.5888041,0.3705077,0.6605691,0.2822805,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.03166,0.5377377,1.355667,0.2242177,-0.5736154,0.3760468,0.66171,0.3028105,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06555,0.5496379,1.330824,0.2348407,-0.5584027,0.3809493,0.6613835,0.3250168,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.10843,0.5584678,1.304508,0.2489369,-0.5303376,0.398124,0.6538049,0.3643877,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.14189,0.5697318,1.276982,0.2585517,-0.5156106,0.4033358,0.6518895,0.382761,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.17674,0.5815728,1.245496,0.2673817,-0.5029347,0.4059654,0.6491962,0.4009901,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.24836,0.5859471,1.220072,0.2821049,-0.4729962,0.412527,0.6435152,0.4381602,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.28774,0.5922992,1.195332,0.2925571,-0.4662337,0.4131546,0.6435316,0.4447432,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.31689,0.599809,1.146378,0.3156077,-0.44956,0.4093124,0.6431452,0.4655357,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.35626,0.6003407,1.124721,0.3291126,-0.4371909,0.4061547,0.6379811,0.4867059,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.45091,0.6003311,1.115129,0.3302427,-0.4214799,0.4012637,0.6337959,0.5095537,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.49454,0.5995539,1.09822,0.3376253,-0.4174135,0.3946614,0.6309354,0.521468,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.52426,0.5945134,1.056259,0.3742944,-0.411734,0.3889212,0.6271356,0.5347115,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.55245,0.5900428,1.041868,0.3902182,-0.4087213,0.3885593,0.6228037,0.5422953,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.58175,0.5865972,1.031889,0.402096,-0.4050784,0.3858146,0.6196536,0.5505342,5.960464E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
