Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb
70.96475,0.5074326,0.713112,0.5693446,-0.00105716,-0.378255,-0.2677446,0.8861348,5.960464E-08,0,0.1442465,0.04659984,0.5428965,0,0,0,0,0,0,0,0,0,0,0,0
71.03732,0.5067717,0.7180077,0.5688458,-0.03575035,-0.4041661,-0.2581148,0.876783,5.960464E-08,0,0.1507358,0.05504308,0.5428965,0,0,0,0,0,0,0,0,0,0,0,0
71.048,0.5065248,0.724334,0.5697076,-0.05386345,-0.4160766,-0.2564507,0.8707537,5.960464E-08,0,0.1516341,0.05564106,0.5428965,0,0,0,0,0,0,0,0,0,0,0,0
71.09188,0.506215,0.7390175,0.5731383,-0.09314404,-0.4344231,-0.2514623,0.8598648,5.960464E-08,0.0002545154,0.1537539,0.05705208,0.5354537,0,0,0,0,0,0,0,0,0,0,0,0
71.1581,0.5047461,0.7465422,0.5780491,-0.1432912,-0.4516088,-0.2315499,0.849648,5.960464E-08,0.0009088025,0.1467442,0.05777384,0.4680302,0,0,0,0,0,0,0,0,0,0,0,0
71.21036,0.5043511,0.7533593,0.5820215,-0.176603,-0.4597659,-0.2157844,0.8431274,5.960464E-08,0.01217191,0.1276719,0.05677998,0.4341449,0,0,0,0,0,0,0,0,0,0,0,0
71.23056,0.5047991,0.7683971,0.5968564,-0.2063997,-0.4641696,-0.2014271,0.8374801,5.960464E-08,0.01636923,0.1256533,0.05723018,0.4334311,0,0,0,0,0,0,0,0,0,0,0,0
71.26398,0.5071256,0.7776293,0.6136283,-0.2478756,-0.4616889,-0.1778112,0.8329371,5.960464E-08,0.01999884,0.1238998,0.05762068,0.4328116,0,0,0,0,0,0,0,0,0,0,0,0
71.30948,0.5104192,0.7796625,0.6237746,-0.3060588,-0.4548538,-0.1373168,0.8249728,5.960464E-08,0.01389864,0.1228125,0.05786246,0.4368051,0,0,0,0,0,0,0,0,0,0,0,0
71.36137,0.5136567,0.7794935,0.6334298,-0.3841947,-0.4490403,-0.06573551,0.8040125,5.960464E-08,0.00457252,0.1223051,0.05797525,0.4418462,0,0,0,0,0,0,0,0,0,0,0,0
71.40755,0.5192646,0.77861,0.6472442,-0.4536443,-0.4470699,0.00944291,0.7708737,5.960464E-08,0.001878944,0.1061008,0.05244153,0.4432988,0,0,0,0,0,0,0,0,0,0,0,0
71.46909,0.5273328,0.7746295,0.6615359,-0.5299285,-0.4526993,0.1017107,0.709855,5.960464E-08,0.0005090309,0.09353061,0.04813365,0.4440428,0,0,0,0,0,0,0,0,0,0,0,0
71.49227,0.5356727,0.7683598,0.6739883,-0.5575185,-0.4563763,0.1399216,0.6792023,5.960464E-08,0.0003366923,0.09191462,0.0475817,0.4441379,0,0,0,0,0,0,0,0,0,0,0,0
71.53682,0.5469316,0.7547112,0.6871228,-0.5974572,-0.4612068,0.2046491,0.6232591,5.960464E-08,0,0.08998073,0.04692161,0.4360949,0,0,0,0,0,0,0,0,0,0,0,0
71.58189,0.5523238,0.744228,0.6893154,-0.6281638,-0.4662374,0.2659399,0.5633019,5.960464E-08,0,0.08942362,0.04213258,0.4264498,0,0,0,0,0,0,0,0,0,0,0,0
71.62762,0.55936,0.7278433,0.6948932,-0.642993,-0.4738026,0.3217264,0.5084912,5.960464E-08,0,0.0851896,0.01740951,0.2965808,0,0,0,0,0,0,0,0,0,0,0,0
71.68383,0.565163,0.7092167,0.6964546,-0.6629489,-0.4738653,0.3886407,0.4300103,5.960464E-08,0,0.07545193,0.004586683,0.1542051,0,0,0,0,0,0,0,0,0,0,0,0
71.71735,0.5690526,0.6928677,0.6911647,-0.6607171,-0.4842941,0.3939898,0.4167543,5.960464E-08,0,0.03907309,0.00235471,0.07890005,0,0,0,0,0,0,0,0,0,0,0,0
71.76962,0.5678967,0.6803537,0.6829745,-0.7000468,-0.4340821,0.406538,0.3952644,5.960464E-08,0,0.01367137,0.0007829071,0.02594897,0,0,0,0,0,0,0,0,0,0,0,0
71.8166,0.5683356,0.6804199,0.6819237,-0.7220931,-0.397934,0.4130046,0.3868557,5.960464E-08,0.00934676,0.01728991,0.0003353604,0.01068458,0,0,0,0,0,0,0,0,0,0,0,0
71.86134,0.5687934,0.6805037,0.6817634,-0.7285243,-0.3873897,0.4173724,0.3807647,5.960464E-08,0.03114014,0.04000181,0,0.004386275,0,0,0,0,0,0,0,0,0,0,0,0
71.90147,0.568464,0.6813352,0.6835504,-0.716898,-0.3930575,0.4103126,0.4039883,5.960464E-08,0.1413414,0.1328275,0.01859596,0.02998819,0,0,0,0,0,0,0,0,0,0,0,0
71.93988,0.568567,0.6814042,0.6831319,-0.7139409,-0.3955245,0.4049218,0.4121738,5.960464E-08,0.2976988,0.2764989,0.06198192,0.08343694,0,0,0,0,0,0,0,0,0,0,0,0
71.98402,0.567941,0.6836597,0.6858905,-0.7098395,-0.3958944,0.4022982,0.4213689,5.960464E-08,0.3617499,0.3397157,0.08647206,0.1078999,0,0,0,0,0,0,0,0,0,0,0,0
72.02314,0.5685978,0.6817217,0.683905,-0.7128896,-0.391628,0.4028944,0.4196333,5.960464E-08,0.387968,0.3742066,0.1232051,0.1436868,0,0,0,0,0,0,0,0,0,0,0,0
72.08771,0.5687376,0.6816655,0.6839065,-0.715533,-0.3858624,0.4064864,0.4170031,5.960464E-08,0.4036696,0.394098,0.14895,0.1777134,0,0,0,0,0,0,0,0,0,0,0,0
72.12196,0.568733,0.681869,0.6839681,-0.7141686,-0.3845833,0.4065689,0.4204291,5.960464E-08,0.4253744,0.4014913,0.1709954,0.2253584,0,0,0,0,0,0,0,0,0,0,0,0
72.16388,0.5687214,0.681846,0.683908,-0.7135174,-0.3849657,0.4057902,0.4219345,5.960464E-08,0.4406027,0.4060367,0.1847257,0.2621968,0,0,0,0,0,0,0,0,0,0,0,0
72.20617,0.5687282,0.6818193,0.6837772,-0.7132907,-0.3844738,0.4061064,0.4224617,5.960464E-08,0.4468665,0.4114211,0.2054114,0.2941363,0,0,0,0,0,0,0,0,0,0,0,0
72.24692,0.5687987,0.6817301,0.6842676,-0.7133729,-0.3834099,0.4064178,0.4229899,5.960464E-08,0.4494268,0.4101056,0.218916,0.3186242,0,0,0,0,0,0,0,0,0,0,0,0
72.29527,0.5691256,0.6819935,0.6839589,-0.7130141,-0.3821752,0.4059258,0.425179,5.960464E-08,0.4550759,0.4138964,0.2297306,0.337242,0,0,0,0,0,0,0,0,0,0,0,0
72.3405,0.5691394,0.6820542,0.6838831,-0.7129071,-0.3817589,0.4056642,0.4259814,5.960464E-08,0.4792902,0.4241473,0.242222,0.3717261,0,0,0,0,0,0,0,0,0,0,0,0
72.38583,0.5690995,0.6820047,0.6834728,-0.7130612,-0.381377,0.4058616,0.4258776,5.960464E-08,0.4892915,0.4283589,0.247334,0.3859177,0,0,0,0,0,0,0,0,0,0,0,0
72.42542,0.5690805,0.6821697,0.6834382,-0.7129436,-0.3811336,0.4060723,0.4260913,5.960464E-08,0.493323,0.4300863,0.2605474,0.397621,0,0,0,0,0,0,0,0,0,0,0,0
72.47591,0.5689766,0.6822349,0.6831899,-0.7127038,-0.3804919,0.4061085,0.4270308,5.960464E-08,0.4952035,0.4308926,0.2693426,0.4044892,0,0,0,0,0,0,0,0,0,0,0,0
72.52506,0.5690022,0.6822323,0.6827583,-0.7126202,-0.3800124,0.4063855,0.4273335,5.960464E-08,0.49582,0.4311568,0.2722223,0.4154635,0,0,0,0,0,0,0,0,0,0,0,0
72.56631,0.5690527,0.6823148,0.6821897,-0.712517,-0.379898,0.4064157,0.4275784,5.960464E-08,0.4959975,0.431233,0.2730508,0.4253055,0,0,0,0,0,0,0,0,0,0,0,0
72.60818,0.5691277,0.6822222,0.6825399,-0.7124586,-0.3799675,0.406412,0.4276176,5.960464E-08,0.5015213,0.431264,0.2733901,0.4293505,0,0,0,0,0,0,0,0,0,0,0,0
72.66351,0.5691863,0.682237,0.6827329,-0.7125155,-0.3798354,0.4062615,0.4277829,5.960464E-08,0.5054098,0.4312786,0.2735483,0.4312402,0,0,0,0,0,0,0,0,0,0,0,0
72.70193,0.5692899,0.6822384,0.6827841,-0.7123891,-0.3795812,0.4062032,0.4282743,5.960464E-08,0.5065302,0.4268478,0.2735938,0.4361677,0,0,0,0,0,0,0,0,0,0,0,0
72.7589,0.5693198,0.6824054,0.6821972,-0.7123988,-0.3793799,0.4061919,0.4284473,5.960464E-08,0.5070531,0.4149657,0.2736151,0.4416369,0,0,0,0,0,0,0,0,0,0,0,0
72.78489,0.5693998,0.6824999,0.6816928,-0.7123809,-0.3793272,0.4061214,0.4285904,5.960464E-08,0.5071775,0.4165553,0.27362,0.4429396,0,0,0,0,0,0,0,0,0,0,0,0
72.82755,0.5693178,0.6823489,0.6823272,-0.7122899,-0.379167,0.4059148,0.4290789,5.960464E-08,0.5072545,0.4252406,0.2736232,0.4437469,0,0,0,0,0,0,0,0,0,0,0,0
72.88029,0.5692483,0.6823734,0.6823814,-0.7121997,-0.3790502,0.4059955,0.4292555,5.960464E-08,0.5072904,0.4293028,0.2736247,0.4441235,0,0,0,0,0,0,0,0,0,0,0,0
72.91764,0.5693996,0.6824759,0.6820951,-0.7122399,-0.3791465,0.4059646,0.4291328,5.960464E-08,0.507299,0.4302702,0.2736251,0.4442132,0,0,0,0,0,0,0,0,0,0,0,0
72.97044,0.5692696,0.6823865,0.6826822,-0.7121557,-0.3788073,0.405573,0.4299417,5.960464E-08,0.507305,0.4309529,0.2736253,0.4442764,0,0,0,0,0,0,0,0,0,0,0,0
73.00433,0.5692799,0.6823777,0.6827323,-0.7121612,-0.3787126,0.4057771,0.4298233,5.960464E-08,0.5073063,0.4311152,0.2736254,0.4561885,0,0,0,0,0,0,0,0,0,0,0,0
73.04784,0.5694572,0.6824732,0.6826956,-0.7122845,-0.3785408,0.4058485,0.429703,5.960464E-08,0.5073074,0.4312159,0.2736254,0.4636057,0,0,0,0,0,0,0,0,0,0,0,0
73.09386,0.5693625,0.682362,0.6835506,-0.7121577,-0.3784195,0.4055472,0.4303041,5.960464E-08,0.5118015,0.431257,0.2736254,0.4666532,0,0,0,0,0,0,0,0,0,0,0,0
73.13976,0.5693865,0.6823666,0.6833445,-0.712276,-0.3784844,0.4057559,0.4298542,5.960464E-08,0.5224626,0.4312739,0.2736254,0.4679031,0,0,0,0,0,0,0,0,0,0,0,0
73.18742,0.5693604,0.6823854,0.6835648,-0.7123867,-0.3782163,0.4055964,0.4300573,5.960464E-08,0.5274599,0.4312818,0.2736254,0.4684864,0,0,0,0,0,0,0,0,0,0,0,0
73.22207,0.5695243,0.6824433,0.6835529,-0.7123702,-0.3776549,0.4053411,0.4308179,5.960464E-08,0.528651,0.4312837,0.2736254,0.4686252,0,0,0,0,0,0,0,0,0,0,0,0
73.27602,0.569407,0.6824788,0.6839544,-0.7123294,-0.3772598,0.405293,0.4312765,5.960464E-08,0.5294916,0.431285,0.2736254,0.4687231,0,0,0,0,0,0,0,0,0,0,0,0
73.34369,0.5693589,0.6824234,0.6839219,-0.7124426,-0.3773592,0.4055906,0.4307224,5.960464E-08,0.5380304,0.4312855,0.2736254,0.4785255,0,0,0,0,0,0,0,0,0,0,0,0
73.3657,0.5694226,0.6825449,0.683441,-0.7123902,-0.3771903,0.4056616,0.4308901,5.960464E-08,0.5391129,0.4312856,0.2736254,0.4794494,0,0,0,0,0,0,0,0,0,0,0,0
73.418,0.5694104,0.6824666,0.6830818,-0.7125971,-0.3771917,0.406033,0.4301966,5.960464E-08,0.5404075,0.4312856,0.2736254,0.4805543,0,0,0,0,0,0,0,0,0,0,0,0
73.44359,0.5693479,0.6824301,0.6833419,-0.7125642,-0.3771515,0.4060796,0.4302422,5.960464E-08,0.5407154,0.4312856,0.2736254,0.4808171,0,0,0,0,0,0,0,0,0,0,0,0
73.49665,0.5694028,0.6824626,0.6831302,-0.7124862,-0.3770221,0.4061798,0.4303902,5.960464E-08,0.5409063,0.4312856,0.2736254,0.4809798,0,0,0,0,0,0,0,0,0,0,0,0
73.5438,0.5693919,0.6825519,0.6828325,-0.7124883,-0.3770508,0.4063037,0.4302446,5.960464E-08,0.5409954,0.4312856,0.2736254,0.4810559,0,0,0,0,0,0,0,0,0,0,0,0
73.58466,0.5692549,0.6823948,0.6830358,-0.7125744,-0.3769146,0.4064856,0.4300497,5.960464E-08,0.5410209,0.4312856,0.2736254,0.4810778,0,0,0,0,0,0,0,0,0,0,0,0
73.62397,0.5692958,0.682439,0.6834664,-0.7124419,-0.3766777,0.4061502,0.430793,5.960464E-08,0.5410296,0.4312856,0.2736254,0.4810851,0,0,0,0,0,0,0,0,0,0,0,0
73.67506,0.5692645,0.682373,0.6834262,-0.7125277,-0.3766287,0.4063314,0.4305229,5.960464E-08,0.5410358,0.4312856,0.2736254,0.4810903,0,0,0,0,0,0,0,0,0,0,0,0
73.71786,0.5693583,0.6824882,0.6832268,-0.7124478,-0.3764324,0.4062163,0.4309352,5.960464E-08,0.5410375,0.4312856,0.2747864,0.495561,0,0,0,0,0,0,0,0,0,0,0,0
73.76227,0.5694924,0.6825541,0.682754,-0.7125364,-0.3763478,0.406244,0.4308365,5.960464E-08,0.5410382,0.4312856,0.274101,0.5015255,0,0,0,0,0,0,0,0,0,0,0,0
73.81281,0.5693316,0.682561,0.6828015,-0.7123332,-0.3762346,0.405938,0.4315591,5.960464E-08,0.5410385,0.4312856,0.2778623,0.5043154,0,0,0,0,0,0,0,0,0,0,0,0
73.85609,0.569312,0.6825148,0.6829896,-0.7122716,-0.3765875,0.4059297,0.4313607,5.960464E-08,0.5410385,0.4312856,0.2820533,0.5051192,0,0,0,0,0,0,0,0,0,0,0,0
73.92223,0.569252,0.6824654,0.6831859,-0.7122617,-0.376482,0.4056282,0.4317528,5.960464E-08,0.5410385,0.4312856,0.2841986,0.5055308,0,0,0,0,0,0,0,0,0,0,0,0
73.94327,0.5694307,0.6826261,0.6827918,-0.7122122,-0.3765831,0.4056191,0.4317546,5.960464E-08,0.5410385,0.4312856,0.2844729,0.5055835,0,0,0,0,0,0,0,0,0,0,0,0
73.99242,0.569408,0.682619,0.6822904,-0.7121268,-0.3770136,0.4055859,0.431551,5.960464E-08,0.5410385,0.4312856,0.2848008,0.5056465,0,0,0,0,0,0,0,0,0,0,0,0
74.02717,0.5694191,0.6826022,0.6827537,-0.7120466,-0.3773007,0.4051884,0.4318058,5.960464E-08,0.5410385,0.4312856,0.2793477,0.5056615,0,0,0,0,0,0,0,0,0,0,0,0
74.08886,0.5693029,0.6824902,0.6833045,-0.7119913,-0.3776613,0.4046331,0.4321023,5.960464E-08,0.5410385,0.4312856,0.2751257,0.5056731,0,0,0,0,0,0,0,0,0,0,0,0
74.11246,0.5691997,0.6824694,0.6838066,-0.7118682,-0.378068,0.4044677,0.4321043,5.960464E-08,0.5410385,0.4312856,0.2745856,0.5056745,0,0,0,0,0,0,0,0,0,0,0,0
74.16337,0.5690231,0.682446,0.6836914,-0.7115077,-0.3788633,0.4041733,0.4322768,5.960464E-08,0.5410385,0.4312856,0.2739401,0.5056763,0,0,0,0,0,0,0,0,0,0,0,0
74.20789,0.5689676,0.6824514,0.6833894,-0.7115907,-0.3787112,0.4042865,0.4321677,5.960464E-08,0.5410385,0.4312856,0.2737543,0.5056767,0,0,0,0,0,0,0,0,0,0,0,0
74.24619,0.5689282,0.6824774,0.683514,-0.7118076,-0.3780474,0.4043932,0.4322919,5.960464E-08,0.5410385,0.4312856,0.2736782,0.5056769,0,0,0,0,0,0,0,0,0,0,0,0
74.29472,0.5691173,0.682492,0.6837303,-0.7119654,-0.3772492,0.4046263,0.4325111,5.960464E-08,0.5410385,0.4312856,0.273647,0.5056771,0,0,0,0,0,0,0,0,0,0,0,0
74.34772,0.5692196,0.682514,0.684081,-0.712009,-0.3765309,0.4046565,0.4330367,5.960464E-08,0.5410385,0.4312856,0.2736326,0.5056771,0,0,0,0,0,0,0,0,0,0,0,0
74.37882,0.5693733,0.6825545,0.6838785,-0.7121482,-0.3760879,0.4046325,0.4332152,5.960464E-08,0.5410385,0.4312856,0.2736291,0.5056771,0,0,0,0,0,0,0,0,0,0,0,0
74.42792,0.5694529,0.6825135,0.6838112,-0.7126195,-0.3753377,0.4048307,0.4329056,5.960464E-08,0.5410385,0.4312856,0.2736266,0.5056771,0,0,0,0,0,0,0,0,0,0,0,0
74.49009,0.5694849,0.6825429,0.683755,-0.7127716,-0.3749388,0.4046723,0.4331488,5.960464E-08,0.5410385,0.4312856,0.2736258,0.5056771,0,0,0,0,0,0,0,0,0,0,0,0
74.52467,0.5694662,0.6825298,0.6835111,-0.712863,-0.375137,0.4046478,0.4328496,5.960464E-08,0.5410385,0.4312856,0.2736256,0.5191205,0,0,0,0,0,0,0,0,0,0,0,0
74.56477,0.5694604,0.6824273,0.6833131,-0.7128589,-0.3758324,0.4045899,0.4323068,5.960464E-08,0.5410385,0.4312856,0.2736255,0.5331489,0,0,0,0,0,0,0,0,0,0,0,0
74.60796,0.5695106,0.6824008,0.6832857,-0.7128144,-0.37638,0.4043971,0.4320842,5.960464E-08,0.5455108,0.4312856,0.2758929,0.520796,0,0,0,0,0,0,0,0,0,0,0,0
74.64607,0.5695775,0.6823981,0.6836155,-0.7127414,-0.3764025,0.4041689,0.4323983,5.960464E-08,0.5561253,0.4312856,0.2745542,0.5118502,0,0,0,0,0,0,0,0,0,0,0,0
74.69609,0.5697204,0.682623,0.6829459,-0.712808,-0.3763594,0.4042874,0.4322153,5.960464E-08,0.5604955,0.4312856,0.2740059,0.4992938,0,0,0,0,0,0,0,0,0,0,0,0
74.74058,0.5695766,0.6824819,0.6832544,-0.7127458,-0.3761345,0.4042595,0.4325396,5.960464E-08,0.5473865,0.4312856,0.2737501,0.4788226,0,0,0,0,0,0,0,0,0,0,0,0
74.78948,0.5695189,0.6824481,0.6834331,-0.7126863,-0.3755886,0.4043086,0.4330658,5.960464E-08,0.5436357,0.4312856,0.2736765,0.4728825,0,0,0,0,0,0,0,0,0,0,0,0
74.82776,0.5695017,0.6826236,0.6832057,-0.7126852,-0.374863,0.4043612,0.4336468,5.960464E-08,0.5421019,0.4312856,0.2736464,0.4704536,0,0,0,0,0,0,0,0,0,0,0,0
74.87042,0.5693757,0.6826855,0.6834728,-0.7125961,-0.3742928,0.4041086,0.4345204,5.960464E-08,0.541474,0.4312856,0.273634,0.4694599,0,0,0,0,0,0,0,0,0,0,0,0
74.91995,0.5693293,0.6827868,0.6835384,-0.7123727,-0.3736835,0.4038886,0.4356143,5.960464E-08,0.5411813,0.4312856,0.2736282,0.4689965,0,0,0,0,0,0,0,0,0,0,0,0
74.96305,0.5695016,0.6829536,0.6833733,-0.7121428,-0.372841,0.4035979,0.4369794,5.960464E-08,0.5410972,0.4312856,0.2736266,0.4688632,0,0,0,0,0,0,0,0,0,0,0,0
75.00732,0.5697642,0.6834171,0.6833305,-0.7118449,-0.3714607,0.4030487,0.4391419,5.960464E-08,0.5410626,0.4312856,0.2736259,0.4688087,0,0,0,0,0,0,0,0,0,0,0,0
75.04671,0.5701048,0.6836193,0.6840513,-0.7119182,-0.369432,0.4019637,0.4417213,5.960464E-08,0.5410485,0.4312856,0.2736256,0.4687863,0,0,0,0,0,0,0,0,0,0,0,0
75.09681,0.5705217,0.683967,0.6843271,-0.7118551,-0.3675262,0.4001907,0.4450103,5.960464E-08,0.5410427,0.4233092,0.2736256,0.4599317,0,0,0,0,0,0,0,0,0,0,0,0
75.15636,0.5708081,0.6845186,0.6844864,-0.7113927,-0.3654978,0.3976541,0.4496699,5.960464E-08,0.5410398,0.412887,0.2568736,0.4394243,0,0,0,0,0,0,0,0,0,0,0,0
75.18047,0.5712596,0.6851208,0.6845433,-0.7116691,-0.3645856,0.3962466,0.4512128,5.960464E-08,0.5410393,0.4115568,0.2547271,0.4368156,0,0,0,0,0,0,0,0,0,0,0,0
75.22539,0.5724035,0.6871786,0.6843545,-0.7114436,-0.3650971,0.3897383,0.4567889,5.960464E-08,0.53355,0.4099676,0.2410872,0.4217846,0,0,0,0,0,0,0,0,0,0,0,0
75.28907,0.573915,0.6886994,0.6852731,-0.7034757,-0.3857957,0.3608046,0.4755036,5.960464E-08,0.5096198,0.4054375,0.2316183,0.4022987,0,0,0,0,0,0,0,0,0,0,0,0
75.32565,0.5772682,0.6921607,0.6842727,-0.6875412,-0.4252703,0.3287722,0.4882019,5.960464E-08,0.4447136,0.4019074,0.2136121,0.3699713,0,0,0,0,0,0,0,0,0,0,0,0
75.36449,0.583832,0.7053449,0.6861031,-0.6833422,-0.4563247,0.3020594,0.4832922,5.960464E-08,0.3887485,0.3997196,0.1954553,0.3426016,0,0,0,0,0,0,0,0,0,0,0,0
75.40034,0.5855546,0.726537,0.6975269,-0.704977,-0.4466153,0.2886639,0.4692711,5.960464E-08,0.2024301,0.2525136,0.09886982,0.1797915,0,0,0,0,0,0,0,0,0,0,0,0
75.44845,0.5885156,0.7515131,0.7082523,-0.7338896,-0.4159353,0.2838972,0.4558577,5.960464E-08,0.08292518,0.1364197,0.04044142,0.07366578,0,0,0,0,0,0,0,0,0,0,0,0
75.49455,0.5909669,0.7749271,0.7177781,-0.7618566,-0.3835544,0.2913687,0.4330875,5.960464E-08,0.03405447,0.0888864,0.01671638,0.03022351,0,0,0,0,0,0,0,0,0,0,0,0
75.5369,0.5953723,0.8169456,0.7320358,-0.7920558,-0.3450464,0.296199,0.4072551,0.8743719,0.01126344,0.08807708,0.005502,0.009973096,0,0,0,0,0,0,0,0,0,0,0,0
75.58443,0.6011918,0.8578789,0.7387236,-0.8200037,-0.3039882,0.3091168,0.3736736,0.7700056,0.004627678,0.088644,0.002258408,0.004092659,0,0,0,0,0,0,0,0,0,0,0,0
75.62674,0.6072268,0.8979889,0.7412716,-0.8453852,-0.2615516,0.3174588,0.3407852,0.7649395,0.001901789,0.08887609,0.0009336046,0.001679553,0,0,0,0,0,0,0,0,0,0,0,0
75.68262,0.6135062,0.9409798,0.744674,-0.8715782,-0.2163674,0.3236699,0.2979504,0.7611276,0.0006362888,0.08898439,0.0003181509,0.0005638634,0,0,0,0,0,0,0,0,0,0,0,0
75.73284,0.6185773,0.9767383,0.7454789,-0.888351,-0.185757,0.3298814,0.2598175,0.7573068,0.0002545154,0.08901983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.76712,0.6245896,1.018444,0.7436823,-0.8979253,-0.1656105,0.3329921,0.2354135,0.7573068,0,0.08902828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.82125,0.6294857,1.048533,0.7394609,-0.9103844,-0.1384824,0.3341491,0.200916,0.6608764,0,0.08903422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.87051,0.6329264,1.068008,0.7340697,-0.9208755,-0.1099178,0.3351754,0.1660236,0.6608764,0,0.08903614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.89378,0.6385292,1.09531,0.7293003,-0.923636,-0.1008611,0.3345341,0.1575138,0.6485809,0,0.08903649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.93736,0.643752,1.114134,0.7203835,-0.931235,-0.07268547,0.3320741,0.1313207,0.646119,0,0.08903687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.97845,0.6466221,1.121958,0.7156432,-0.936434,-0.04463953,0.3309971,0.1074224,0.646119,0,0.08903699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.02412,0.6511598,1.13282,0.7086099,-0.9409976,-0.02352539,0.3251694,0.09074703,0.6510419,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.07779,0.6553364,1.141444,0.7020229,-0.9441764,-0.002319336,0.3212868,0.07280417,0.6510419,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.11377,0.6597517,1.148681,0.6946892,-0.9463559,0.01344548,0.3176249,0.05782836,0.6559609,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.16743,0.6623378,1.15403,0.6892342,-0.948359,0.02223523,0.3126011,0.04900344,0.6559609,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.20885,0.6634067,1.156267,0.6869633,-0.9480796,0.02420935,0.3141456,0.04326114,0.6608764,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.24802,0.6660036,1.159517,0.6837994,-0.9477335,0.02347435,0.3156306,0.04034382,0.6608764,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.29458,0.6681604,1.162103,0.6828325,-0.9474903,0.0299677,0.3162506,0.03673809,0.6584191,0,0.08903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.345,0.6704124,1.164543,0.6807963,-0.946241,0.03295243,0.3198679,0.03502482,0.6559609,0,0.0836035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.38795,0.6735806,1.16695,0.6779996,-0.9456987,0.03555684,0.3213421,0.03360084,0.6559609,0,0.08022673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.43646,0.6770142,1.169147,0.6735041,-0.9468558,0.0425763,0.3173412,0.03075518,0.6559609,0,0.07867829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.51398,0.6793231,1.170924,0.6691923,-0.9464399,0.04959827,0.3179878,0.02598836,0.6535019,0,0.07805803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.53003,0.6818705,1.17261,0.6648709,-0.9462901,0.05301507,0.3180032,0.02446284,0.6535019,0,0.07803301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.57797,0.6864145,1.175465,0.6561008,-0.947289,0.05928647,0.3142091,0.02003367,0.6535019,0,0.07796581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.61731,0.6876682,1.176262,0.654626,-0.9479169,0.0609637,0.3120561,0.01892011,0.6535019,0,0.07794987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.67911,0.6886964,1.176662,0.6537845,-0.9482423,0.06163499,0.3109519,0.01861882,0.6535019,0,0.07793734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.70755,0.6898277,1.177558,0.6518888,-0.9481154,0.06208077,0.3112915,0.01791109,0.6510419,0,0.07793528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.7365,0.6911889,1.178859,0.6499009,-0.9479939,0.06195162,0.3117302,0.01714556,0.6510419,0,0.08333695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.78883,0.6921328,1.179662,0.6487108,-0.9483706,0.06143182,0.3105565,0.01933803,0.6510419,0,0.08717183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.83016,0.6928607,1.180333,0.6473048,-0.9491332,0.06202409,0.3080869,0.01953773,0.6535019,0,0.08827347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.87384,0.6941858,1.181819,0.6438698,-0.9503795,0.06125096,0.3043547,0.01988398,0.6535019,0,0.08872434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.91946,0.6953279,1.182891,0.6410337,-0.9522624,0.06073707,0.2985054,0.02004929,0.6510419,0,0.08490231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.96603,0.6963997,1.184388,0.6381456,-0.953769,0.06184256,0.2934891,0.01908986,0.6510419,0,0.08018451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0058,0.6970124,1.185658,0.6363122,-0.9543347,0.06180086,0.2917095,0.01820526,0.6535019,0,0.07907637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
