Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra
0.3327283,-0.09186462,0.8784191,0.3486406,-0.5742928,0.2951388,0.1973904,0.7376435,5.960464e-08,0.05754304,0.2767711,0.213413,0.4687708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.3485696,-0.09135589,0.8789753,0.3484222,-0.5750859,0.2953267,0.1978113,0.7368372,5.960464e-08,0.05754304,0.2767711,0.2146653,0.4732118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.3628317,-0.09127294,0.880518,0.3485995,-0.5744758,0.2966541,0.1988478,0.7365009,5.960464e-08,0.05754304,0.2767711,0.2151104,0.4747939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.390925,-0.09057841,0.8805366,0.3473964,-0.5765731,0.2971415,0.1980044,0.7348909,5.960464e-08,0.05754304,0.2767711,0.2157511,0.477075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.407252,-0.09010445,0.8809174,0.3470065,-0.5770603,0.2976497,0.1981123,0.7342735,5.960464e-08,0.05754304,0.2767711,0.2161612,0.4785354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.4231587,-0.08931513,0.8815831,0.3460778,-0.5776471,0.2981859,0.198349,0.7335302,5.960464e-08,0.05754304,0.2767711,0.2164236,0.4794557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.4384484,-0.08882494,0.8815376,0.3458309,-0.5777267,0.2986296,0.1981985,0.7333278,5.960464e-08,0.05754304,0.2767711,0.2165169,0.479783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.4519581,-0.08833542,0.881547,0.3452924,-0.5776567,0.2991176,0.1982715,0.7331643,5.960464e-08,0.05754304,0.2767711,0.2165915,0.48493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.4667652,-0.0878555,0.8812228,0.3451611,-0.577499,0.299313,0.1983394,0.7331904,5.960464e-08,0.05754304,0.2767711,0.2166989,0.4923681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.4860535,-0.0876155,0.8808851,0.3449431,-0.576995,0.2994888,0.1985494,0.7334585,5.960464e-08,0.05754304,0.2767711,0.2167677,0.4971463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.5026748,-0.08730286,0.8806164,0.3447223,-0.5764627,0.2998015,0.1987886,0.7336845,5.960464e-08,0.05754304,0.2767711,0.2167921,0.4988486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.520273,-0.08694989,0.8802137,0.3444455,-0.5758926,0.2998225,0.1992164,0.7340075,5.960464e-08,0.05754304,0.2767711,0.2168273,0.5013033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.5399274,-0.08681504,0.8799465,0.3442476,-0.5753617,0.2995824,0.1995905,0.7344202,5.960464e-08,0.05754304,0.2767711,0.2168398,0.5021771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.5645512,-0.0866832,0.8796915,0.3439951,-0.5749506,0.2993958,0.1998993,0.7347342,5.960464e-08,0.05754304,0.2767711,0.2168643,0.503884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.5801057,-0.08641984,0.8794917,0.3440057,-0.5744774,0.2992292,0.2001011,0.7351171,5.960464e-08,0.05754304,0.2767711,0.2168694,0.5042425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.5940105,-0.0862755,0.8792924,0.3436418,-0.5743375,0.2993152,0.2001771,0.7351707,5.960464e-08,0.05754304,0.2767711,0.2168768,0.5047588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.6111829,-0.08627532,0.879252,0.3433847,-0.5742189,0.2995449,0.2003526,0.735122,5.960464e-08,0.05754304,0.2767711,0.2168794,0.5049425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.6276541,-0.08623689,0.8792152,0.3432371,-0.5741221,0.2996563,0.2004191,0.7351341,5.960464e-08,0.05754304,0.2767711,0.2168832,0.5052069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.6438327,-0.08619842,0.8791986,0.3431362,-0.5741729,0.2997471,0.2005251,0.7350285,5.960464e-08,0.05754304,0.2767711,0.2168846,0.5053009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.660033,-0.086178,0.8792477,0.343103,-0.5744304,0.2998159,0.2004886,0.7348092,5.960464e-08,0.05754304,0.2767711,0.2168865,0.5054364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.6759395,-0.08612983,0.8792319,0.3430169,-0.5745887,0.2999058,0.2004768,0.734652,5.960464e-08,0.05754304,0.2767711,0.2168872,0.5054846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.6942723,-0.08608383,0.8792167,0.3429347,-0.5747509,0.2999979,0.2004646,0.7344908,5.960464e-08,0.05754304,0.2767711,0.2168882,0.5055538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.7135397,-0.08603804,0.8792016,0.3428529,-0.574963,0.3001184,0.2004486,0.7342798,5.960464e-08,0.05754304,0.2767711,0.2168888,0.5055983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.7329343,-0.08598708,0.8791848,0.3427618,-0.575161,0.3002309,0.2004337,0.7340828,5.960464e-08,0.05754304,0.2767711,0.2168892,0.5056266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.7502204,-0.08655196,0.8789719,0.3433599,-0.5743137,0.2999545,0.2003052,0.7348938,5.960464e-08,0.05754304,0.2767711,0.2168895,0.5056449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.7668658,-0.08670399,0.8792014,0.343155,-0.5744476,0.2994855,0.2002844,0.7349861,5.960464e-08,0.05754304,0.2767711,0.2168896,0.5056513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.7819161,-0.08633985,0.8788922,0.3426893,-0.5744601,0.2988265,0.2001327,0.7352858,5.960464e-08,0.05754304,0.2767711,0.2168897,0.5056606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.8000156,-0.08643616,0.878818,0.3426967,-0.5745138,0.2985343,0.2000158,0.7353944,5.960464e-08,0.05754304,0.2767711,0.2168897,0.5056639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.8161084,-0.08623797,0.8791381,0.3434976,-0.5748828,0.2989529,0.1994853,0.73508,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.8320758,-0.08629908,0.8791275,0.3435962,-0.5748372,0.2988645,0.1994752,0.7351544,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.8546529,-0.08636212,0.8782787,0.3434992,-0.5749627,0.2985753,0.1990014,0.7353021,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.8775198,-0.0870067,0.8789877,0.3429065,-0.5748487,0.2982121,0.1989653,0.7355483,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.89994,-0.08693128,0.8789425,0.3423663,-0.575151,0.2977784,0.1985011,0.7356131,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.9205164,-0.08718017,0.8790013,0.3419814,-0.5752168,0.2976693,0.1984586,0.7356173,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.9444038,-0.08703081,0.8789769,0.3428635,-0.574932,0.2978261,0.1985139,0.7357616,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.9567378,-0.08696932,0.8788936,0.3431687,-0.5746083,0.2977467,0.1987266,0.7359892,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.9714662,-0.08713515,0.8790153,0.3429594,-0.5744679,0.2974932,0.1989305,0.7361461,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
0.9882947,-0.08716093,0.8790724,0.3429049,-0.5745503,0.2973618,0.1988981,0.7361436,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.008812,-0.0869976,0.8790429,0.3432514,-0.5745991,0.297162,0.1988308,0.7362044,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.025446,-0.08651374,0.8789497,0.3435875,-0.5746644,0.2970385,0.1989537,0.7361702,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.039431,-0.08644537,0.8790391,0.3436398,-0.5745299,0.2969605,0.1993443,0.7362008,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.055708,-0.08644505,0.8791838,0.3437324,-0.5743867,0.2970208,0.1995677,0.7362278,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.073138,-0.08638928,0.8792982,0.3437304,-0.5745578,0.2969451,0.1996329,0.7361071,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.088157,-0.08644737,0.8795012,0.3434035,-0.5748752,0.2968273,0.199701,0.7358883,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.10423,-0.08632608,0.8796232,0.343366,-0.5749863,0.2966762,0.1998743,0.7358153,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.122242,-0.0863107,0.879827,0.343281,-0.5750452,0.2965074,0.200208,0.7357466,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.139512,-0.08620433,0.8800365,0.343486,-0.5750905,0.2964904,0.2005615,0.7356219,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.155884,-0.08610331,0.8802512,0.3435932,-0.5752243,0.2964439,0.2007648,0.7354804,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.173845,-0.0860244,0.880457,0.3436977,-0.5753288,0.2963091,0.2011108,0.7353585,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.193401,-0.08581413,0.8807139,0.3435808,-0.5755339,0.2959452,0.2016139,0.7352068,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.212728,-0.08562579,0.8809783,0.343605,-0.5756261,0.2959328,0.201783,0.7350932,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.234838,-0.08540362,0.8813699,0.343771,-0.5761978,0.2960531,0.2019578,0.7345487,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.255224,-0.08547696,0.8817624,0.3435799,-0.576805,0.2959861,0.2024696,0.7339579,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.27984,-0.08547228,0.8823518,0.343451,-0.5773702,0.2958274,0.2030543,0.7334159,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.300864,-0.08519787,0.8828929,0.3436189,-0.5777377,0.2956468,0.2040257,0.7329295,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.322341,-0.08512519,0.8836915,0.3436716,-0.5780135,0.2956943,0.2053055,0.7323353,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.348853,-0.08515226,0.8843694,0.3436014,-0.5786483,0.2949653,0.2060126,0.7319293,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.369862,-0.08513358,0.8849354,0.3437529,-0.5797312,0.293796,0.2065101,0.7314023,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.388625,-0.0851047,0.8855619,0.3437733,-0.5805981,0.2920777,0.2078776,0.7310153,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.406162,-0.08496705,0.88599,0.3438603,-0.5806628,0.2917772,0.208422,0.7309289,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.425872,-0.08483618,0.8863911,0.3438994,-0.5807185,0.2914305,0.2091804,0.7308064,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.443358,-0.08461367,0.8868141,0.3441439,-0.5804276,0.291393,0.2103792,0.7307082,5.960464e-08,0.05754304,0.2767711,0.2168898,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.462346,-0.08440974,0.8873767,0.3442268,-0.5806057,0.2913011,0.2110322,0.730415,5.960464e-08,0.05754304,0.2767711,0.2123331,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
1.524556,-0.08360947,0.8900771,0.3451823,-0.5829088,0.2892985,0.2146873,0.7283084,5.960464e-08,0.05754304,0.2767711,0.1989397,0.5056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
