Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra
18.15419,0.3473514,0.4244795,-0.1451784,0.04725698,-0.003885213,0.2869177,0.956781,5.960464e-08,0.0,0.0,0.0,0.004714827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.17908,0.3485699,0.4247631,-0.144627,0.04726991,0.001013992,0.282816,0.9580082,5.960464e-08,0.0,0.0,0.0,0.002416196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.18949,0.349381,0.424637,-0.1447261,0.04748473,0.001739234,0.2830269,0.9579343,5.960464e-08,0.0,0.0,0.0,0.001930642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.19894,0.3500958,0.4242795,-0.1448966,0.04817758,0.003712624,0.2840516,0.9575906,5.960464e-08,0.0,0.0,0.0,0.001551853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.21337,0.3502456,0.4240566,-0.1452281,0.04888226,0.005090493,0.2860932,0.9569406,5.960464e-08,0.0,0.0,0.0,0.001241918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.22803,0.3503269,0.4237742,-0.1462743,0.04987674,0.007505091,0.2881695,0.9562501,5.960464e-08,0.0,0.0,0.0,0.0009938059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.24029,0.3502875,0.4235187,-0.1470134,0.05087741,0.009722807,0.2892731,0.9558442,5.960464e-08,0.0,0.0,0.0,0.0006423769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.2632,0.3489833,0.4232706,-0.1480839,0.05302589,0.01230006,0.2900248,0.9554698,5.960464e-08,0.0,0.0,0.0,0.0004029309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.27177,0.3486254,0.4229766,-0.1488887,0.05312023,0.0124721,0.2901513,0.955424,5.960464e-08,0.0,0.0,0.0,0.0003289916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.28437,0.3478848,0.4230036,-0.1493835,0.05359012,0.01329278,0.2891841,0.9556798,5.960464e-08,0.0,0.0,0.0,0.0002727855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.29671,0.3470724,0.4231775,-0.1497774,0.05389345,0.01383547,0.2851752,0.9568591,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.33361,0.3462586,0.4233145,-0.1486256,0.0566305,0.0169748,0.2776517,0.958861,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.35596,0.3458467,0.4234606,-0.1482199,0.05713516,0.01843868,0.2757266,0.9593594,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.37522,0.3453703,0.4241942,-0.1468284,0.0572101,0.02137346,0.2710593,0.9606233,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.38706,0.3457688,0.4253373,-0.1446885,0.05577505,0.0239973,0.2668191,0.961832,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.40247,0.346026,0.4260346,-0.1428839,0.05399345,0.02695792,0.2642341,0.9625686,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.40907,0.3459536,0.4264984,-0.1412508,0.05350747,0.02776878,0.2643457,0.9625421,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.42342,0.3456735,0.4269828,-0.1393304,0.05160687,0.02979241,0.2643717,0.9625782,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.43642,0.3450224,0.4276575,-0.1370948,0.04942793,0.03183743,0.2649124,0.9624784,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.45045,0.3444007,0.4287572,-0.1352107,0.04660321,0.03400332,0.2643778,0.9626922,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.46547,0.3439903,0.4295337,-0.1337854,0.0434692,0.03708467,0.2625752,0.9632183,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.47879,0.3436689,0.4303142,-0.1320685,0.04125291,0.04049313,0.2595589,0.9639957,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.49228,0.3431617,0.4307584,-0.1307837,0.03900543,0.0452018,0.2559087,0.9648555,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.51024,0.3415877,0.4304452,-0.1297211,0.03725865,0.04965292,0.2533041,0.9653929,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.52069,0.3401356,0.4305877,-0.1288601,0.03582093,0.05078096,0.2523664,0.9656342,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.53526,0.3387366,0.4310447,-0.1281271,0.03386566,0.05204463,0.2505122,0.9661202,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.54808,0.3376048,0.4314896,-0.1273304,0.03205665,0.05266411,0.2474539,0.9669361,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.56279,0.3367062,0.4317565,-0.1269741,0.02994158,0.05284855,0.2429052,0.9681465,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.57547,0.3359747,0.4318612,-0.1269998,0.02807591,0.05221343,0.2397409,0.9690252,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.59028,0.3353457,0.4318663,-0.1266211,0.02655387,0.05147272,0.2371228,0.9697517,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.60368,0.3351126,0.4313328,-0.12675,0.02552963,0.05012395,0.2360543,0.9701104,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.61918,0.3348317,0.4311557,-0.126523,0.02427727,0.04849265,0.2355323,0.9703524,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.63126,0.3344837,0.4311193,-0.126173,0.02363472,0.04779002,0.2359285,0.9703068,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.65672,0.3349448,0.4308687,-0.1270973,0.02227808,0.0465629,0.2363613,0.9702932,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.66941,0.3349754,0.4309871,-0.1269781,0.0219913,0.04644338,0.2360989,0.9703694,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.68457,0.3351862,0.4309956,-0.1271178,0.02123883,0.04611351,0.2355055,0.9705461,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.70237,0.3355482,0.4307052,-0.1273055,0.0207286,0.0458037,0.2355905,0.9705511,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.71166,0.335553,0.4305753,-0.1274153,0.020506,0.0456525,0.2358226,0.9705066,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.72451,0.3357015,0.4304925,-0.1276112,0.02011125,0.04550276,0.2365459,0.9703459,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.73805,0.3360306,0.4306067,-0.1275779,0.01978631,0.04588074,0.2368844,0.9702522,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.74946,0.3364472,0.4305891,-0.1278289,0.01961689,0.04641642,0.236673,0.9702817,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.76335,0.3367847,0.4305414,-0.1279767,0.01960777,0.04709368,0.236292,0.9703422,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.77774,0.3371798,0.4306661,-0.127854,0.01959942,0.04786822,0.2360842,0.970355,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.79182,0.3376459,0.4306538,-0.127884,0.01942952,0.04859779,0.2362337,0.9702858,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.80688,0.3383842,0.4305999,-0.1278788,0.01949115,0.04948758,0.2366178,0.9701459,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.81927,0.3388561,0.4307712,-0.127694,0.01954231,0.05068859,0.2372397,0.969931,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.8334,0.339312,0.4309894,-0.1278001,0.01916815,0.05190745,0.2380605,0.9696729,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.85019,0.3396539,0.4309611,-0.1279674,0.0187373,0.05299272,0.2384595,0.9695245,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.86191,0.339892,0.4309033,-0.1281774,0.01863203,0.05340754,0.2388759,0.9694013,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.87568,0.3397762,0.4307105,-0.1283272,0.01846735,0.05315612,0.2400203,0.9691355,5.960464e-08,0.0,0.0002138082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.89025,0.3398697,0.430616,-0.1283405,0.01840997,0.05333802,0.2409061,0.9689068,5.960464e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.90383,0.3402362,0.4305466,-0.1284217,0.01853259,0.054262,0.2410966,0.9688058,5.960464e-08,0.0,0.0003703268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.92192,0.3405745,0.4308557,-0.1282205,0.01886411,0.05645234,0.2403756,0.9688534,5.960464e-08,0.0,0.0006374532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.93145,0.3407605,0.4308822,-0.1283957,0.01892247,0.05754123,0.2401502,0.9688441,5.960464e-08,0.0,0.0007337639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.94449,0.3406585,0.430805,-0.1284958,0.01904101,0.05890383,0.2399046,0.9688208,5.960464e-08,0.0,0.0008063219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.95835,0.3401242,0.4304927,-0.1287744,0.01921629,0.05869907,0.2402481,0.9687446,5.960464e-08,0.0,0.0009126945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.97297,0.3395637,0.4303546,-0.1289239,0.01907854,0.05787948,0.2407912,0.9686617,5.960464e-08,0.0,0.0009535206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
18.98635,0.3394164,0.4302991,-0.1290275,0.01888543,0.05710164,0.2410612,0.9686446,5.960464e-08,0.0,0.000982382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.00005,0.3395219,0.4303257,-0.1290735,0.01891775,0.05707606,0.2405465,0.9687734,5.960464e-08,0.0,0.001030331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.01403,0.3397377,0.4303986,-0.1289715,0.01925734,0.05772325,0.2397092,0.9689358,5.960464e-08,0.0,0.001047443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.02798,0.3397622,0.4303691,-0.1291413,0.01927861,0.05815341,0.2393546,0.9689974,5.960464e-08,0.0,0.001059497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.04331,0.3397652,0.4304165,-0.1291353,0.01933341,0.05874665,0.2389952,0.9690492,5.960464e-08,0.0,0.001080855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.05562,0.3397663,0.4304928,-0.12915,0.01920271,0.0585034,0.2387974,0.9691153,5.960464e-08,0.0,0.001083203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.07023,0.3398888,0.4306143,-0.1290234,0.01898851,0.05823598,0.2387676,0.9691429,5.960464e-08,0.0,0.001090214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.08445,0.3401043,0.4306616,-0.1289977,0.01873093,0.05806481,0.2386663,0.9691832,5.960464e-08,0.0,0.001099492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.09731,0.3408544,0.4305089,-0.1290644,0.01885937,0.05864396,0.2385255,0.9691805,5.960464e-08,0.0,0.001099492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.11158,0.3411217,0.4303636,-0.1289451,0.01899831,0.05918761,0.2391036,0.9690022,5.960464e-08,0.0,0.0011018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.12927,0.3410865,0.430464,-0.1286717,0.0189728,0.06002223,0.2399018,0.9687541,5.960464e-08,0.0,0.001108693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.1402,0.341323,0.430562,-0.1288757,0.01870944,0.06054823,0.2400616,0.9686869,5.960464e-08,0.0,0.001108693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.15572,0.3413504,0.4305751,-0.1289493,0.01857515,0.06105725,0.2396707,0.9687544,5.960464e-08,0.0,0.0011064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.16887,0.3412946,0.4305775,-0.1289709,0.01853661,0.06118305,0.2395312,0.9687817,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.1811,0.3409381,0.4305438,-0.1290959,0.01824573,0.06056668,0.2399984,0.9687102,5.960464e-08,0.0,0.001108693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.19659,0.3409633,0.4305892,-0.1291276,0.01801726,0.06057997,0.2402144,0.9686602,5.960464e-08,0.0,0.001108693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.21133,0.3409483,0.4304953,-0.1291133,0.01800692,0.06074198,0.2397809,0.9687576,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.2246,0.3410817,0.4304128,-0.1293136,0.01804288,0.06082251,0.2394121,0.9688431,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.23813,0.340977,0.4302697,-0.1295884,0.01810019,0.06066121,0.2393964,0.968856,5.960464e-08,0.0,0.001108693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.25673,0.340877,0.4302086,-0.1298389,0.01828979,0.0606117,0.2392865,0.9688827,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.26904,0.341017,0.4300109,-0.130085,0.01861202,0.06059891,0.2391862,0.9689021,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.28018,0.3411702,0.4299375,-0.1302616,0.01908088,0.0603762,0.239226,0.9688971,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.29383,0.3412281,0.4298067,-0.1304316,0.01953049,0.06026046,0.2394955,0.9688287,5.960464e-08,0.0,0.001110982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.3078,0.3416041,0.4297393,-0.130522,0.01988248,0.06045636,0.2396929,0.9687606,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.3218,0.3418784,0.4298099,-0.1305205,0.02030444,0.06092287,0.2394774,0.9687759,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.3368,0.3420095,0.429786,-0.1305973,0.02081111,0.06142199,0.2392992,0.9687777,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.35045,0.3420249,0.4297814,-0.1306679,0.02119388,0.06176903,0.2393107,0.9687445,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.36373,0.3418926,0.4297644,-0.1308092,0.0209723,0.06143194,0.2397587,0.9686599,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.37759,0.3420502,0.4297897,-0.1309619,0.02119212,0.06149425,0.2395392,0.9687055,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.39095,0.3423043,0.429743,-0.1311174,0.0214757,0.06153204,0.2391796,0.9687857,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.40598,0.3425171,0.4295916,-0.1313088,0.02180075,0.06147316,0.2390819,0.9688063,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.42089,0.3425212,0.4295974,-0.1313051,0.02211091,0.06108775,0.2397848,0.9686499,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.43758,0.3426869,0.4295852,-0.1313651,0.02221914,0.06106384,0.2406306,0.9684392,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.45002,0.3428431,0.4296026,-0.1314527,0.02231684,0.06123831,0.2410745,0.9683155,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.46173,0.3432091,0.4297223,-0.1316469,0.0224679,0.06197122,0.2404981,0.9684087,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.47525,0.3433118,0.4298425,-0.1316338,0.02262915,0.06230503,0.240112,0.9684793,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
19.4888,0.3432837,0.4297301,-0.1317426,0.02253016,0.06239895,0.2401995,0.9684539,5.960464e-08,0.0,0.001113265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhumisparsa
