Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra
37.45061,0.3162187,0.5071232,0.08224057,-0.114983,0.8059016,0.05304731,0.5783491,5.960464e-08,0.0,0.0,0.0,0.0,-0.4081817,0.5363727,0.2542282,-0.18264,-0.6901846,0.1120709,0.6911787,0.0,0.0,0.0,0.0,0.006025066,Varada
37.46226,0.3161815,0.5069298,0.08276377,-0.115374,0.8057027,0.05268031,0.5785816,5.960464e-08,0.0,0.0,0.0,0.0,-0.408677,0.53609,0.2542437,-0.1831093,-0.6903502,0.1103182,0.6911712,0.0,0.0,0.0,0.0,0.004821241,Varada
37.4763,0.31659,0.506861,0.08230022,-0.1148225,0.8054928,0.05243961,0.5790054,5.960464e-08,0.0,0.0,0.0,0.0,-0.4093595,0.5356007,0.2536923,-0.1828826,-0.690692,0.1081902,0.691226,0.0,0.0,0.0,0.0,0.003859564,Varada
37.49525,0.3165786,0.5073509,0.08290534,-0.1147856,0.8055902,0.05238239,0.5788825,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101105,0.5348778,0.2537944,-0.181613,-0.6912473,0.1071409,0.6911691,0.0,0.0,0.0,0.0,0.002471558,Varada
37.5095,0.3164393,0.5072045,0.08326311,-0.1152937,0.805491,0.0518214,0.5789699,5.960464e-08,0.0,0.0,0.0,0.0,-0.410353,0.5347482,0.2542918,-0.1812318,-0.6915811,0.1067493,0.6909959,0.0,0.0,0.0,0.0,0.00197738,Varada
37.52578,0.3162586,0.5070155,0.08454625,-0.1150854,0.80521,0.05168997,0.5794138,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106556,0.5348567,0.2546112,-0.1808769,-0.691875,0.1054337,0.6909966,0.0,0.0,0.0,0.0,0.001268861,Varada
37.53764,0.3159303,0.5069206,0.08461659,-0.1147269,0.8046454,0.05225465,0.5802181,5.960464e-08,0.0,0.0,0.0,0.0,-0.4113225,0.5349464,0.2540847,-0.180713,-0.6919879,0.1039624,0.6911493,0.0,0.0,0.0,0.0,0.001014021,Varada
37.55033,0.3158218,0.5070102,0.08542445,-0.1144245,0.8040187,0.05277314,0.581099,5.960464e-08,0.0,0.0,0.0,0.0,-0.4116447,0.5354462,0.2539825,-0.180551,-0.6916149,0.1008463,0.6920262,0.0,0.0,0.0,0.0,0.0008058621,Varada
37.56374,0.3158642,0.5071743,0.0848246,-0.1144246,0.8036641,0.05283036,0.5815841,5.960464e-08,0.0,0.0,0.0,0.0,-0.4117047,0.5355405,0.254708,-0.1809259,-0.6910898,0.09809907,0.6928472,0.0,0.0,0.0,0.0,0.0006476209,Varada
37.57862,0.3159968,0.5077718,0.08581574,-0.1152047,0.8035036,0.05293955,0.5816419,5.960464e-08,0.0,0.0,0.0,0.0,-0.4120867,0.5352014,0.2544836,-0.1825877,-0.6910897,0.09838051,0.6923714,0.0,0.0,0.0,0.0,0.0004273728,Varada
37.58972,0.3160107,0.5079437,0.08584379,-0.115228,0.8030163,0.05395653,0.5822165,5.960464e-08,0.0,0.0,0.0,0.0,-0.4130589,0.5347033,0.253112,-0.1837198,-0.6918975,0.09945317,0.6911107,0.0,0.0,0.0,0.0,0.0003391169,Varada
37.6027,0.3158848,0.507978,0.0871345,-0.115422,0.8024148,0.05421131,0.5829832,5.960464e-08,0.0,0.0,0.0,0.0,-0.413156,0.5345261,0.2536499,-0.1835595,-0.692806,0.09838231,0.690396,0.0,0.0,0.0,0.0,0.0002600907,Varada
37.6173,0.3158115,0.5079855,0.08757957,-0.1164119,0.8020368,0.05302631,0.5834154,5.960464e-08,0.0,0.0,0.0,0.0,-0.4129172,0.5343755,0.2547369,-0.1825136,-0.6936221,0.0962297,0.6901572,0.0,0.0,0.0,0.0,0.0,Varada
37.63141,0.315839,0.5082182,0.08734703,-0.1174079,0.8017725,0.05174802,0.5836938,5.960464e-08,0.0,0.0,0.0,0.0,-0.4125206,0.5341285,0.2554882,-0.1816116,-0.6936288,0.09516221,0.6905364,0.0,0.0,0.0,0.0,0.0,Varada
37.64608,0.3157572,0.5086348,0.08792368,-0.1180553,0.8015326,0.05120584,0.5839404,5.960464e-08,0.0,0.0,0.0,0.0,-0.4126101,0.5340527,0.2549974,-0.1816803,-0.6936493,0.09542905,0.6904609,0.0,0.0,0.0,0.0,0.0,Varada
37.65977,0.3157429,0.5090631,0.08927304,-0.1184647,0.8009686,0.05132712,0.5846204,5.960464e-08,0.0,0.0,0.0,0.0,-0.4122652,0.5340261,0.2551908,-0.1822803,-0.6937564,0.09552581,0.6901817,0.0,0.0,0.0,0.0,0.0,Varada
37.67319,0.315665,0.5095941,0.09031095,-0.118954,0.8004754,0.05154179,0.5851774,5.960464e-08,0.0,0.0,0.0,0.0,-0.4122033,0.5341281,0.2550546,-0.1826775,-0.6938415,0.09499667,0.6900642,0.0,0.0,0.0,0.0,0.0,Varada
37.68581,0.3155594,0.5099911,0.09134882,-0.1200039,0.7998037,0.05161409,0.5858746,5.960464e-08,0.0,0.0,0.0,0.0,-0.4122176,0.534143,0.2546376,-0.1829853,-0.6940233,0.09423386,0.6899044,0.0,0.0,0.0,0.0,0.0,Varada
37.70008,0.3153946,0.5102508,0.09134953,-0.1209789,0.7991623,0.05159085,0.5865511,5.960464e-08,0.0,0.0,0.0,0.0,-0.4117258,0.5339949,0.2552245,-0.1834486,-0.6939573,0.0939449,0.6898872,0.0,0.0,0.0,0.0,0.0,Varada
37.71357,0.3151752,0.5102929,0.0917777,-0.1220066,0.7986154,0.05074279,0.5871567,5.960464e-08,0.0,0.0,0.0,0.0,-0.4110432,0.5336652,0.2561696,-0.1837201,-0.6934092,0.09375068,0.6903922,0.0,0.0,0.0,0.0,0.0,Varada
37.72552,0.3151431,0.5102979,0.09231248,-0.1229093,0.7981595,0.04936707,0.5877054,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107195,0.5334695,0.2565912,-0.1836628,-0.692811,0.09339075,0.6910565,0.0,0.0,0.0,0.0,0.0,Varada
37.74005,0.3152502,0.5105136,0.09167207,-0.1231486,0.7982382,0.04852384,0.5876187,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106836,0.533376,0.2560019,-0.1834793,-0.6927041,0.09290631,0.6912777,0.0,0.0,0.0,0.0,0.0,Varada
37.75618,0.3153692,0.5107788,0.09233178,-0.1226699,0.798543,0.04869932,0.58729,5.960464e-08,0.0,0.0,0.0,0.0,-0.4102865,0.5332989,0.2562833,-0.1836196,-0.6927006,0.09218645,0.6913403,0.0,0.0,0.0,0.0,0.0,Varada
37.76851,0.3151934,0.5109085,0.09355147,-0.122402,0.7986138,0.04870835,0.5872489,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101748,0.5330784,0.2564625,-0.1837099,-0.6926249,0.09203446,0.6914124,0.0,0.0,0.0,0.0,0.0,Varada
37.78251,0.3149155,0.5107969,0.09431046,-0.1226094,0.7980928,0.04794171,0.5879765,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103743,0.5328758,0.2563848,-0.1838875,-0.692531,0.09228702,0.6914256,0.0,0.0,0.0,0.0,0.0,Varada
37.79745,0.3146154,0.5108611,0.09442205,-0.1222543,0.7973518,0.0482817,0.5890271,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105266,0.5327663,0.2557727,-0.1841188,-0.6928127,0.09212292,0.6911036,0.0,0.0,0.0,0.0,0.0,Varada
37.80888,0.3144327,0.5109138,0.09507578,-0.1217747,0.7970623,0.04861679,0.5894904,5.960464e-08,0.0,0.0,0.0,0.0,-0.4100382,0.5325168,0.2562483,-0.1841307,-0.6931913,0.0914351,0.6908121,0.0,0.0,0.0,0.0,0.0,Varada
37.82339,0.3141538,0.5109771,0.09564711,-0.1220768,0.7967572,0.04795818,0.5898944,5.960464e-08,0.0,0.0,0.0,0.0,-0.4097869,0.5320304,0.2566788,-0.1835832,-0.6932374,0.09117313,0.6909462,0.0,0.0,0.0,0.0,0.0,Varada
37.84307,0.3139011,0.5111236,0.09638581,-0.1227859,0.7960503,0.04734456,0.5907505,5.960464e-08,0.0,0.0,0.0,0.0,-0.4095494,0.5316738,0.2571509,-0.1824212,-0.6930281,0.09092557,0.6914964,0.0,0.0,0.0,0.0,0.0,Varada
37.85209,0.3136196,0.5113378,0.0968302,-0.1228332,0.7953581,0.04786028,0.5916308,5.960464e-08,0.0,0.0,0.0,0.0,-0.4094532,0.5317049,0.2570539,-0.1818415,-0.6928189,0.09059954,0.6919012,0.0,0.0,0.0,0.0,0.0,Varada
37.86557,0.3132639,0.5114138,0.09812529,-0.1231406,0.7940677,0.04828525,0.5932633,5.960464e-08,0.0,0.0,0.0,0.0,-0.4088566,0.5318217,0.2578171,-0.1818617,-0.6921082,0.09015667,0.6926647,0.0,0.0,0.0,0.0,0.0,Varada
37.8792,0.31294,0.5114107,0.09897966,-0.1237906,0.7927981,0.04800779,0.5948465,5.960464e-08,0.0,0.0,0.0,0.0,-0.4085319,0.5318329,0.2583026,-0.1821109,-0.6910147,0.08995555,0.6937163,0.0,0.0,0.0,0.0,0.0,Varada
37.89433,0.3127441,0.5113601,0.09895709,-0.1243394,0.7917177,0.04773059,0.5961918,5.960464e-08,0.0,0.0,0.0,0.0,-0.4086529,0.531748,0.2580826,-0.1825165,-0.6900182,0.09041686,0.6945412,0.0,0.0,0.0,0.0,0.0,Varada
37.90812,0.3128234,0.5111918,0.09938253,-0.1241564,0.7912119,0.04725052,0.5969391,5.960464e-08,0.0,0.0,0.0,0.0,-0.4092938,0.5317053,0.2574727,-0.1827456,-0.6899503,0.09158406,0.6943954,0.0,0.0,0.0,0.0,0.0,Varada
37.92261,0.3129236,0.5111828,0.09949967,-0.1235405,0.7910427,0.0471144,0.5973018,5.960464e-08,0.0,0.0,0.0,0.0,-0.4096613,0.5317523,0.257199,-0.1828024,-0.6904717,0.09235876,0.6937593,0.0,0.0,0.0,0.0,0.0,Varada
37.93544,0.312966,0.5112776,0.09932646,-0.1230361,0.7909199,0.04722709,0.5975596,5.960464e-08,0.0,0.0,0.0,0.0,-0.409947,0.5317469,0.2568765,-0.1826701,-0.6911005,0.092696,0.6931227,0.0,0.0,0.0,0.0,0.0,Varada
37.94819,0.3130456,0.5114583,0.09957047,-0.1230394,0.7905151,0.04760539,0.5980644,5.960464e-08,0.0,0.0,0.0,0.0,-0.4102196,0.5317413,0.2570204,-0.1823556,-0.6914897,0.09258146,0.6928327,0.0,0.0,0.0,0.0,0.0,Varada
37.96304,0.3129833,0.5116445,0.09950662,-0.1232284,0.790016,0.0485256,0.5986107,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103274,0.5317673,0.2575924,-0.1820986,-0.6915688,0.09235325,0.6928518,0.0,0.0,0.0,0.0,0.0,Varada
37.97897,0.3128943,0.5116799,0.1005057,-0.1232927,0.7890998,0.04960683,0.5997162,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103841,0.5318482,0.2580559,-0.1818626,-0.6917248,0.09190184,0.692818,0.0,0.0,0.0,0.0,0.0,Varada
37.99449,0.312911,0.5118348,0.1012255,-0.1234187,0.7882155,0.05044939,0.6007821,5.960464e-08,0.0,0.0,0.0,0.0,-0.410506,0.5318621,0.2581568,-0.1819094,-0.6919256,0.09195914,0.6925976,0.0,0.0,0.0,0.0,0.0,Varada
38.00714,0.3128215,0.5120893,0.1011515,-0.1238201,0.7874368,0.05111347,0.6016637,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107907,0.5318804,0.2578662,-0.1820964,-0.6921427,0.09245414,0.6922656,0.0,0.0,0.0,0.0,0.0,Varada
38.02164,0.3127739,0.5123546,0.1018237,-0.124584,0.7868461,0.05124409,0.6022674,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107251,0.5318794,0.2582206,-0.1820941,-0.692253,0.09254558,0.6921437,0.0,0.0,0.0,0.0,0.0,Varada
38.03222,0.312836,0.5125885,0.1023868,-0.1252292,0.7861628,0.0513944,0.6030128,5.960464e-08,0.0,0.0,0.0,0.0,-0.410696,0.5318974,0.2586619,-0.1819189,-0.6923645,0.09260576,0.6920701,0.0,0.0,0.0,0.0,0.0,Varada
38.05014,0.3128076,0.5127618,0.1028895,-0.1257859,0.7856382,0.05152466,0.6035691,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107277,0.5319851,0.2587545,-0.181992,-0.6926035,0.09246625,0.6918304,0.0,0.0,0.0,0.0,0.0,Varada
38.05933,0.3127594,0.5129229,0.1029192,-0.1261704,0.7853037,0.05154198,0.6039227,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107465,0.5320548,0.2586279,-0.1821517,-0.6927216,0.0923579,0.6916845,0.0,0.0,0.0,0.0,0.0,Varada
38.07285,0.312559,0.5130088,0.1034064,-0.1268422,0.7846918,0.0516806,0.6045651,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106097,0.5320697,0.2590201,-0.1824422,-0.6924813,0.09225564,0.6918622,0.0,0.0,0.0,0.0,0.0,Varada
38.08764,0.3124162,0.513131,0.1039686,-0.1275106,0.7842001,0.05149027,0.6050786,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106295,0.5320426,0.2590615,-0.182838,-0.6920272,0.09227827,0.6922091,0.0,0.0,0.0,0.0,0.005071532,Varada
38.10859,0.3124181,0.5131797,0.1038817,-0.1279493,0.7836508,0.05137228,0.6057072,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107345,0.5319836,0.2588605,-0.1832109,-0.6916184,0.09223679,0.6925245,0.0,0.0,0.0,0.0,0.01234405,Varada
38.1154,0.3123998,0.5133626,0.104926,-0.1277506,0.7833087,0.05207111,0.6061319,5.960464e-08,0.0,0.0,0.0,0.0,-0.410805,0.5320388,0.2585352,-0.1833081,-0.6916885,0.09183864,0.6924817,0.0,0.0,0.0,0.0,0.01492109,Varada
38.13244,0.312371,0.5136091,0.1057784,-0.1279861,0.782647,0.05298288,0.6068577,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107389,0.5321717,0.2585697,-0.1833205,-0.6916407,0.09047785,0.6927052,0.0,0.0,0.0,0.0,0.01862423,Varada
38.14339,0.3123652,0.5137319,0.1065428,-0.1282974,0.7822282,0.05315496,0.6073166,5.960464e-08,0.0,0.0,0.0,0.0,-0.4104967,0.5321026,0.2587819,-0.1834105,-0.6915183,0.08999755,0.6928661,0.0,0.0,0.0,0.0,0.01993834,Varada
38.15935,0.312434,0.5137739,0.1065041,-0.1288765,0.781689,0.05338357,0.6078679,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103685,0.5318116,0.2589153,-0.1835722,-0.6913377,0.09012849,0.6929865,0.0,0.0,0.0,0.0,0.0209892,Varada
38.17569,0.3125055,0.5137883,0.1063782,-0.1289251,0.7816765,0.05350385,0.6078631,5.960464e-08,0.0,0.0,0.0,0.0,-0.4104648,0.5316805,0.258632,-0.183599,-0.6913393,0.09067515,0.6929066,0.0,0.0,0.0,0.0,0.02250087,Varada
38.19147,0.3125064,0.513848,0.1066823,-0.1290323,0.7814612,0.05368676,0.608101,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103742,0.5315515,0.2588543,-0.1832984,-0.691605,0.09089399,0.6926923,0.0,0.0,0.0,0.0,0.02303781,Varada
38.20477,0.3125302,0.5139317,0.1066434,-0.129056,0.7813006,0.05385238,0.6082876,5.960464e-08,0.0,0.0,0.0,0.0,-0.410201,0.5316973,0.2592506,-0.1828682,-0.6916846,0.09019107,0.6928183,0.0,0.0,0.0,0.0,0.02346731,Varada
38.21344,0.3125369,0.514044,0.1069214,-0.1293116,0.7811621,0.05376803,0.6084187,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101969,0.5317368,0.2591954,-0.1827228,-0.6915876,0.08982559,0.6930011,0.0,0.0,0.0,0.0,0.0238107,Varada
38.2256,0.3126079,0.5141776,0.1075342,-0.1295218,0.7809643,0.05372446,0.6086318,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101424,0.5317627,0.2593305,-0.1830698,-0.6912833,0.09000716,0.6931894,0.0,0.0,0.0,0.0,0.0243053,Varada
38.24315,0.3126751,0.5144134,0.1080578,-0.1300177,0.7807,0.05366546,0.6088701,5.960464e-08,0.0,0.0,0.0,0.0,-0.4100069,0.531821,0.2597048,-0.1835207,-0.690968,0.08993965,0.6933933,0.0,0.0,0.0,0.0,0.02448101,Varada
38.25892,0.3126068,0.5145481,0.1080133,-0.1305772,0.7804269,0.05367198,0.6091,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101461,0.5319121,0.2595265,-0.183745,-0.6908369,0.08975647,0.6934883,0.0,0.0,0.0,0.0,0.02462178,Varada
38.27225,0.3125672,0.5145903,0.1083751,-0.1313068,0.780041,0.05363125,0.609441,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101642,0.531974,0.2595306,-0.1839578,-0.6908324,0.08946826,0.6934736,0.0,0.0,0.0,0.0,0.02482435,Varada
38.28484,0.3125449,0.5145563,0.1091116,-0.1313175,0.779883,0.05366816,0.6096375,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101646,0.531953,0.2598391,-0.1839821,-0.6908471,0.08914151,0.6934945,0.0,0.0,0.0,0.0,0.02489632,Varada
38.29449,0.3125522,0.5146226,0.1097548,-0.1310571,0.7798254,0.05373812,0.6097611,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101495,0.5319449,0.2602727,-0.1839811,-0.6908808,0.08901764,0.6934772,0.0,0.0,0.0,0.0,0.02495383,Varada
38.31433,0.3125159,0.5148832,0.1097876,-0.1308235,0.7798467,0.05385795,0.6097735,5.960464e-08,0.0,0.0,0.0,0.0,-0.410206,0.532074,0.2601273,-0.1841,-0.6909119,0.08882037,0.6934398,0.0,0.0,0.0,0.0,0.02503652,Varada
38.32458,0.312413,0.5151305,0.1102775,-0.1311548,0.7796692,0.05394911,0.6099212,5.960464e-08,0.0,0.0,0.0,0.0,-0.4101106,0.5322384,0.2602561,-0.1843452,-0.690968,0.08847441,0.6933631,0.0,0.0,0.0,0.0,0.02506601,Varada
38.33941,0.3123284,0.5152593,0.1104684,-0.1318891,0.7794426,0.05346143,0.6100954,5.960464e-08,0.0,0.0,0.0,0.0,-0.410241,0.5323282,0.2602104,-0.184742,-0.6911906,0.08882012,0.6929913,0.0,0.0,0.0,0.0,0.02508966,Varada
38.361,0.312243,0.5151774,0.1107585,-0.1325029,0.7789692,0.05269317,0.6106336,5.960464e-08,0.0,0.0,0.0,0.0,-0.4102018,0.5325748,0.2604457,-0.1849197,-0.6915511,0.08841406,0.6926361,0.0,0.0,0.0,0.0,0.0251238,Varada
38.37296,0.3121797,0.5152574,0.1108555,-0.1325523,0.7789201,0.05261443,0.6106923,5.960464e-08,0.0,0.0,0.0,0.0,-0.410282,0.5326869,0.2603394,-0.1849202,-0.6915808,0.08831718,0.6926187,0.0,0.0,0.0,0.0,0.02513581,Varada
38.3876,0.3120776,0.5152616,0.1109675,-0.1325404,0.7786095,0.05226648,0.6111208,5.960464e-08,0.0,0.0,0.0,0.0,-0.4100763,0.5328534,0.2607088,-0.1849252,-0.6914817,0.08755397,0.6928132,0.0,0.0,0.0,0.0,0.02515306,Varada
38.40255,0.3120097,0.5153071,0.1109928,-0.1323994,0.7784107,0.05226677,0.6114044,5.960464e-08,0.0,0.0,0.0,0.0,-0.4100477,0.5327916,0.2607633,-0.1853554,-0.6912351,0.08787308,0.6929039,0.0,0.0,0.0,0.0,0.02515925,Varada
38.41684,0.3119425,0.51535,0.1112466,-0.1323967,0.7782528,0.05230303,0.6116028,5.960464e-08,0.0,0.0,0.0,0.0,-0.41016,0.5328515,0.2605872,-0.1858256,-0.6909258,0.08832823,0.6930286,0.0,0.0,0.0,0.0,0.02516828,Varada
38.43099,0.3119702,0.5156515,0.1111838,-0.1333584,0.7780054,0.0521786,0.6117194,5.960464e-08,0.0,0.0,0.0,0.0,-0.4104008,0.5329657,0.2603301,-0.1861781,-0.6910465,0.08837999,0.692807,0.0,0.0,0.0,0.0,0.02517137,Varada
38.44348,0.3119667,0.5157362,0.1112687,-0.1342364,0.777546,0.05193188,0.6121322,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103672,0.5328676,0.2604816,-0.1863226,-0.6913868,0.08813208,0.6924601,0.0,0.0,0.0,0.0,0.02517393,Varada
38.45345,0.3120033,0.515651,0.1116776,-0.1347556,0.777239,0.05170294,0.6124274,5.960464e-08,0.0,0.0,0.0,0.0,-0.410335,0.532807,0.2607496,-0.1862183,-0.6916004,0.08771419,0.6923279,0.0,0.0,0.0,0.0,0.02517568,Varada
38.46465,0.3120981,0.5153037,0.1116658,-0.1347593,0.7773118,0.05111307,0.6123838,5.960464e-08,0.0,0.0,0.0,0.0,-0.4102868,0.5327292,0.2609791,-0.1859551,-0.6916959,0.08727776,0.6923584,0.0,0.0,0.0,0.0,0.02517743,Varada
38.47861,0.3120875,0.5151646,0.1115461,-0.1343833,0.7774051,0.05076118,0.6123771,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103503,0.5326731,0.2607374,-0.1859188,-0.691698,0.08722167,0.6923732,0.0,0.0,0.0,0.0,0.02517999,Varada
38.49224,0.3120238,0.5151687,0.1114718,-0.1339674,0.7774214,0.05089439,0.6124366,5.960464e-08,0.0,0.0,0.0,0.0,-0.4104393,0.5325794,0.2605316,-0.1860068,-0.6917309,0.08729284,0.6923076,0.0,0.0,0.0,0.0,0.02518079,Varada
38.50679,0.3120047,0.5152655,0.1116521,-0.1335771,0.7774051,0.05144645,0.6124964,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106198,0.5327079,0.2602349,-0.1859309,-0.6918899,0.0868832,0.6922206,0.0,0.0,0.0,0.0,0.02518147,Varada
38.52242,0.311998,0.5152658,0.1120546,-0.1334574,0.7772203,0.05153446,0.6127495,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107074,0.5328848,0.2601373,-0.1858626,-0.692084,0.08614122,0.6921378,0.0,0.0,0.0,0.0,0.02518214,Varada
38.53394,0.3119854,0.5152043,0.1119821,-0.1337993,0.7769946,0.05106641,0.6130003,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105404,0.53303,0.2604895,-0.1860335,-0.6919594,0.08533096,0.6923167,0.0,0.0,0.0,0.0,0.02518254,Varada
38.5481,0.311951,0.5152307,0.1121282,-0.134005,0.7767271,0.0507665,0.6133193,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105036,0.5329955,0.2604719,-0.1867398,-0.6915655,0.08526125,0.6925288,0.0,0.0,0.0,0.0,0.02518308,Varada
38.5632,0.3117847,0.5153556,0.11279,-0.1340413,0.7763563,0.05124781,0.6137406,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105633,0.5328611,0.2605254,-0.1873866,-0.6911403,0.08564109,0.6927316,0.0,0.0,0.0,0.0,0.02518349,Varada
38.57815,0.3117465,0.5153515,0.1126812,-0.1342734,0.7761316,0.05133684,0.6139665,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107122,0.5327745,0.2603141,-0.1875457,-0.6910538,0.08583067,0.6927513,0.0,0.0,0.0,0.0,0.02518349,Varada
38.59183,0.3117563,0.5152633,0.1125105,-0.1346981,0.7762545,0.0505685,0.6137819,5.960464e-08,0.0,0.0,0.0,0.0,-0.4108527,0.532909,0.2605267,-0.1870835,-0.691437,0.08505879,0.6925891,0.0,0.0,0.0,0.0,0.02518375,Varada
38.60505,0.3118693,0.5152811,0.1130272,-0.1348691,0.77626,0.05008692,0.6137769,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106826,0.5330548,0.2609753,-0.1868172,-0.6917328,0.08438043,0.6924487,0.0,0.0,0.0,0.0,0.02518375,Varada
38.61835,0.3118646,0.5155212,0.1136441,-0.1347704,0.7758459,0.05072547,0.6142695,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106555,0.5332079,0.2609908,-0.1867458,-0.6919069,0.08398524,0.6923419,0.0,0.0,0.0,0.0,0.02518362,Varada
38.63172,0.3118461,0.5157902,0.1139835,-0.1348447,0.7753117,0.05173272,0.6148435,5.960464e-08,0.0,0.0,0.0,0.0,-0.410536,0.533251,0.2611864,-0.1871942,-0.6915862,0.08423418,0.692511,0.0,0.0,0.0,0.0,0.02518389,Varada
38.64969,0.3118072,0.515931,0.1139733,-0.1354935,0.7746969,0.05215653,0.6154395,5.960464e-08,0.0,0.0,0.0,0.0,-0.410491,0.5333303,0.2612506,-0.1875302,-0.6912895,0.08442558,0.692693,0.0,0.0,0.0,0.0,0.02518389,Varada
38.66264,0.311754,0.5159878,0.1140131,-0.1362216,0.7741013,0.05228451,0.6160173,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103903,0.5334437,0.2615352,-0.1876022,-0.6910827,0.08428284,0.6928972,0.0,0.0,0.0,0.0,0.02518389,Varada
38.67435,0.3117384,0.5160567,0.1137846,-0.1365904,0.77363,0.05252635,0.6165068,5.960464e-08,0.0,0.0,0.0,0.0,-0.4104107,0.5335404,0.2617208,-0.187797,-0.6907123,0.08407404,0.6932391,0.0,0.0,0.0,0.0,0.02518402,Varada
38.68763,0.3117304,0.5161619,0.1137105,-0.1368374,0.7734352,0.05269551,0.6166821,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105068,0.533602,0.261564,-0.1880107,-0.6906017,0.08409366,0.6932889,0.0,0.0,0.0,0.0,0.02518402,Varada
38.70105,0.3117096,0.5162714,0.1139543,-0.1371438,0.7732198,0.05279686,0.6168754,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106054,0.5336953,0.261457,-0.1881093,-0.6906219,0.08407103,0.6932448,0.0,0.0,0.0,0.0,0.02518402,Varada
38.71513,0.3116449,0.5163684,0.1140194,-0.1374406,0.7729746,0.05300516,0.6170989,5.960464e-08,0.0,0.0,0.0,0.0,-0.4105877,0.5338725,0.2615189,-0.1880187,-0.6906099,0.08360212,0.6933381,0.0,0.0,0.0,0.0,0.02518402,Varada
38.72926,0.3116148,0.5164565,0.1142852,-0.1376204,0.7723186,0.05344251,0.6178419,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107162,0.5339181,0.2612889,-0.1880992,-0.6905618,0.08352654,0.6933732,0.0,0.0,0.0,0.0,0.02518402,Varada
38.74319,0.3116639,0.516442,0.1142389,-0.1376002,0.7721943,0.05377911,0.6179724,5.960464e-08,0.0,0.0,0.0,0.0,-0.4107813,0.5340294,0.2611896,-0.1883442,-0.6904831,0.08373628,0.6933598,0.0,0.0,0.0,0.0,0.02518402,Varada
38.757,0.3116232,0.5164142,0.1146356,-0.1376795,0.7720345,0.05402304,0.6181332,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106643,0.5341613,0.2615609,-0.1885435,-0.6903685,0.08347829,0.6934508,0.0,0.0,0.0,0.0,0.02518389,Varada
38.77084,0.3116148,0.5164126,0.1145912,-0.1378758,0.7720045,0.05396019,0.6181324,5.960464e-08,0.0,0.0,0.0,0.0,-0.4106284,0.5343605,0.2616675,-0.1885991,-0.6901895,0.08290178,0.693683,0.0,0.0,0.0,0.0,0.02518389,Varada
38.78643,0.3116386,0.516404,0.1144337,-0.1381181,0.7721345,0.05360778,0.6179464,5.960464e-08,0.0,0.0,0.0,0.0,-0.4103957,0.5345172,0.2620754,-0.1888096,-0.6898552,0.08228035,0.6940323,0.0,0.0,0.0,0.0,0.02518389,Varada
