Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra
13.77371,-0.01312748,1.212496,0.6602429,-0.3946976,0.07760927,-0.2831845,0.8706303,5.960464e-08,0.0,0.1112857,0.09646112,0.2077096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
13.81762,-0.01173281,1.209083,0.6562458,-0.4020057,0.07473046,-0.2521603,0.877053,5.960464e-08,0.0,0.111168,0.08709659,0.1845715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
13.86132,-0.00985792,1.207026,0.652811,-0.4069076,0.07255352,-0.2278241,0.8816226,5.960464e-08,0.0,0.111113,0.07461914,0.1736835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
13.90614,-0.006634515,1.203966,0.6491783,-0.4117764,0.07031462,-0.2152335,0.8827065,5.960464e-08,0.0,0.1164262,0.0581455,0.1636018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
13.95148,-0.00294955,1.20089,0.6462964,-0.4152776,0.06775838,-0.2088016,0.882811,5.960464e-08,0.0,0.1197157,0.05134085,0.1594614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
13.99795,0.0009264474,1.197819,0.6442062,-0.4165257,0.06523787,-0.2020798,0.8839763,5.960464e-08,0.0,0.1212907,0.04932888,0.1761526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.04824,0.005099996,1.194386,0.6424349,-0.416778,0.06290578,-0.1931866,0.8860124,5.960464e-08,0.0,0.1217436,0.04771822,0.1857657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.08714,0.009188944,1.190605,0.6401678,-0.4173174,0.0589453,-0.183358,0.8881168,5.960464e-08,0.0,0.1219291,0.05264622,0.1955193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.14132,0.0130961,1.186685,0.636199,-0.4207576,0.05403677,-0.1695129,0.8895552,5.960464e-08,0.0,0.1220155,0.0562683,0.2014408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.18443,0.01539831,1.183547,0.6330525,-0.4206438,0.05490017,-0.1582821,0.891623,5.960464e-08,0.0,0.1220404,0.05730871,0.2078931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.22524,0.01753256,1.179386,0.627731,-0.4186792,0.05990618,-0.1521656,0.8932887,5.960464e-08,0.0,0.1220506,0.05773472,0.2198278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.26982,0.01776001,1.177405,0.6229325,-0.4163529,0.0660011,-0.146842,0.8948361,5.960464e-08,0.0,0.1220547,0.05790916,0.2247595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.31011,0.01608813,1.177118,0.6167517,-0.4171093,0.0707691,-0.1427617,0.8947797,5.960464e-08,0.0,0.1220565,0.0579806,0.2267765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.35449,0.01288784,1.177782,0.6089728,-0.4204795,0.07313306,-0.1370162,0.8939101,5.960464e-08,0.0,0.1220572,0.05800989,0.227602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.41464,0.009533545,1.178295,0.6022717,-0.4278454,0.07466713,-0.122255,0.8924276,5.960464e-08,0.0,0.1238881,0.0580248,0.2360605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.44924,0.005386959,1.178256,0.5950242,-0.4324905,0.07405645,-0.110167,0.8918133,5.960464e-08,0.0,0.1229952,0.05802735,0.2380412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.49083,-0.002342896,1.177012,0.5843619,-0.4400295,0.07361498,-0.08418163,0.8909929,5.960464e-08,0.0,0.1224417,0.05802901,0.2368823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.54145,-0.007260889,1.176093,0.5788141,-0.4429446,0.07727244,-0.06718183,0.8906827,5.960464e-08,0.0,0.1221835,0.05802975,0.2310312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.58396,-0.01522408,1.176103,0.5716804,-0.4414276,0.08979747,-0.05856806,0.8908692,5.960464e-08,0.0,0.1221092,0.05803005,0.231737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.61855,-0.0284443,1.176866,0.5630394,-0.4446266,0.09565157,-0.04873006,0.8892601,5.960464e-08,0.0,0.122084,0.05803015,0.23583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.66882,-0.04294783,1.17787,0.5563684,-0.4511697,0.09276975,-0.03355358,0.886969,5.960464e-08,0.0,0.1220663,0.05803019,0.2482379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
